timestamp,ac_output_kw,system_capacity_kw,location,data_year
2023-02-10 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 07:00:00,3.55,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 08:00:00,13.91,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 09:00:00,19.01,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 10:00:00,28.72,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 11:00:00,34.35,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 12:00:00,33.06,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 13:00:00,42.06,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 14:00:00,34.33,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 15:00:00,27.55,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 16:00:00,13.31,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 17:00:00,3.72,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-10 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 07:00:00,3.6,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 08:00:00,16.41,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 09:00:00,27.39,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 10:00:00,20.22,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 11:00:00,34.64,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 12:00:00,36.59,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 13:00:00,41.91,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 14:00:00,34.36,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 15:00:00,21.95,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 16:00:00,16.64,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 17:00:00,4.3,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-11 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 07:00:00,4.46,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 08:00:00,7.64,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 09:00:00,29.01,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 10:00:00,30.12,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 11:00:00,40.25,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 12:00:00,39.27,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 13:00:00,41.07,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 14:00:00,36.86,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 15:00:00,29.1,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 16:00:00,11.05,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 17:00:00,4.13,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-12 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 07:00:00,4.44,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 08:00:00,15.01,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 09:00:00,23.07,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 10:00:00,23.88,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 11:00:00,39.45,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 12:00:00,38.74,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 13:00:00,38.73,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 14:00:00,32.24,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 15:00:00,24.84,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 16:00:00,12.65,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 17:00:00,5.03,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-13 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 07:00:00,4.49,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 08:00:00,18.77,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 09:00:00,27.68,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 10:00:00,36.68,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 11:00:00,36.61,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 12:00:00,47.01,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 13:00:00,35.25,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 14:00:00,35.46,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 15:00:00,28.32,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 16:00:00,16.5,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 17:00:00,4.2,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-14 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 07:00:00,2.32,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 08:00:00,14.74,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 09:00:00,24.81,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 10:00:00,38.31,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 11:00:00,32.32,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 12:00:00,39.87,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 13:00:00,30.49,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 14:00:00,28.05,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 15:00:00,22.34,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 16:00:00,12.88,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 17:00:00,5.31,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-15 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 07:00:00,4.73,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 08:00:00,17.16,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 09:00:00,27.57,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 10:00:00,38.98,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 11:00:00,38.85,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 12:00:00,45.01,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 13:00:00,40.09,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 14:00:00,30.47,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 15:00:00,28.86,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 16:00:00,16.52,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 17:00:00,4.96,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-16 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 07:00:00,5.35,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 08:00:00,19.06,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 09:00:00,29.02,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 10:00:00,30.17,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 11:00:00,38.01,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 12:00:00,29.32,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 13:00:00,32.61,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 14:00:00,40.18,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 15:00:00,10.33,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 16:00:00,14.22,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 17:00:00,4.97,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-17 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 07:00:00,5.38,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 08:00:00,18.03,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 09:00:00,20.96,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 10:00:00,27.5,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 11:00:00,43.13,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 12:00:00,33.6,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 13:00:00,34.83,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 14:00:00,25.87,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 15:00:00,22.21,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 16:00:00,17.55,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 17:00:00,3.6,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-18 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 07:00:00,4.4,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 08:00:00,21.02,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 09:00:00,24.36,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 10:00:00,39.5,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 11:00:00,29.99,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 12:00:00,44.37,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 13:00:00,43.16,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 14:00:00,37.31,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 15:00:00,21.23,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 16:00:00,18.42,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 17:00:00,5.86,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-19 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 07:00:00,5.56,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 08:00:00,15.36,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 09:00:00,28.23,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 10:00:00,21.35,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 11:00:00,34.43,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 12:00:00,40.61,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 13:00:00,29.23,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 14:00:00,34.73,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 15:00:00,23.96,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 16:00:00,14.57,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 17:00:00,5.21,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-20 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 07:00:00,5.61,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 08:00:00,19.08,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 09:00:00,28.3,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 10:00:00,36.19,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 11:00:00,32.75,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 12:00:00,39.14,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 13:00:00,43.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 14:00:00,34.36,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 15:00:00,31.44,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 16:00:00,15.87,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 17:00:00,5.9,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-21 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 07:00:00,5.03,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 08:00:00,19.44,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 09:00:00,32.79,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 10:00:00,25.97,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 11:00:00,42.4,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 12:00:00,46.06,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 13:00:00,37.98,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 14:00:00,36.87,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 15:00:00,27.71,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 16:00:00,10.62,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 17:00:00,6.69,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 18:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 19:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 20:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 21:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 22:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-22 23:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 00:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 01:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 02:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 03:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 04:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 05:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 06:00:00,0.0,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 07:00:00,7.11,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 08:00:00,19.32,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 09:00:00,23.6,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 10:00:00,38.75,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 11:00:00,43.86,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 12:00:00,49.76,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 13:00:00,43.31,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 14:00:00,39.51,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 15:00:00,28.95,100,"Mission Viejo, CA (synthetic 2023)",2023
2023-02-23 16:00:00,11.7,100,"Mission Viejo, CA (synthetic 2023)",2023
